Year,Total Item View,Item Id,View Ranking
2014,2,141,27
2015,39,55,1
2015,39,1327,1
2015,39,511,1
2015,39,2094,1
2015,37,3695,2
2015,37,3630,2
2015,36,2982,3
2015,36,3952,3
2015,36,2911,3
2015,36,1703,3
2015,36,211,3
2015,36,2658,3
2015,35,1797,4
2015,35,3983,4
2015,35,893,4
2015,35,2682,4
2015,35,2434,4
2015,35,922,4
2015,35,2963,4
2015,35,3968,4
2015,35,3558,4
2015,34,3657,5
2015,34,2921,5
2015,34,3928,5
2015,34,2997,5
2015,34,3756,5
2015,34,3934,5
2015,34,3229,5
2015,34,3988,5
2015,34,1501,5
2015,34,3993,5
2015,34,2337,5
2015,34,2378,5
2015,34,3990,5
2015,34,1254,5
2015,34,219,5
2015,34,1514,5
2015,33,1572,6
2015,33,2447,6
2015,33,1011,6
2015,33,2705,6
2015,33,3326,6
2015,33,1740,6
2015,33,2331,6
2015,33,2477,6
2015,33,2651,6
2015,33,1234,6
2015,33,108,6
2015,33,1375,6
2015,33,2140,6
2015,33,1151,6
2015,33,2865,6
2015,33,1778,6
2015,33,3162,6
2015,33,1493,6
2015,33,2260,6
2015,33,1926,6
2015,33,3033,6
2015,33,1979,6
2015,33,2676,6
2015,33,3747,6
2015,32,2609,7
2015,32,2855,7
2015,32,430,7
2015,32,1241,7
2015,32,3277,7
2015,32,411,7
2015,32,257,7
2015,32,246,7
2015,32,1257,7
2015,32,3146,7
2015,32,3736,7
2015,32,1390,7
2015,32,909,7
2015,32,377,7
2015,32,2874,7
2015,32,2647,7
2015,32,1534,7
2015,32,3064,7
2015,32,732,7
2015,32,3538,7
2015,32,475,7
2015,32,2577,7
2015,32,713,7
2015,32,3957,7
2015,32,762,7
2015,32,900,7
2015,32,355,7
2015,32,1332,7
2015,32,179,7
2015,31,3757,8
2015,31,3780,8
2015,31,1353,8
2015,31,3041,8
2015,31,1471,8
2015,31,1448,8
2015,31,2841,8
2015,31,181,8
2015,31,901,8
2015,31,3623,8
2015,31,3945,8
2015,31,2187,8
2015,31,1310,8
2015,31,1890,8
2015,31,299,8
2015,31,2730,8
2015,31,85,8
2015,31,3151,8
2015,31,1188,8
2015,31,1566,8
2015,31,1552,8
2015,31,1098,8
2015,31,2112,8
2015,31,2422,8
2015,31,2685,8
2015,31,3525,8
2015,31,3863,8
2015,31,2193,8
2015,31,2959,8
2015,31,150,8
2015,31,1240,8
2015,31,518,8
2015,31,2343,8
2015,31,1928,8
2015,31,2172,8
2015,31,1825,8
2015,31,3641,8
2015,31,2720,8
2015,31,3120,8
2015,31,209,8
2015,30,3766,9
2015,30,3118,9
2015,30,702,9
2015,30,2425,9
2015,30,3563,9
2015,30,3098,9
2015,30,1988,9
2015,30,3463,9
2015,30,604,9
2015,30,2977,9
2015,30,2754,9
2015,30,2903,9
2015,30,2440,9
2015,30,2696,9
2015,30,2044,9
2015,30,390,9
2015,30,1735,9
2015,30,427,9
2015,30,2943,9
2015,30,1119,9
2015,30,3570,9
2015,30,418,9
2015,30,859,9
2015,30,1488,9
2015,30,1741,9
2015,30,2690,9
2015,30,2268,9
2015,30,561,9
2015,30,3368,9
2015,30,3134,9
2015,30,845,9
2015,30,2227,9
2015,30,15,9
2015,30,3917,9
2015,30,1312,9
2015,30,3497,9
2015,30,1441,9
2015,30,2483,9
2015,30,27,9
2015,30,1922,9
2015,30,2035,9
2015,30,1304,9
2015,30,3024,9
2015,30,2603,9
2015,30,1679,9
2015,30,2309,9
2015,29,71,10
2015,29,2150,10
2015,29,1437,10
2015,29,2640,10
2015,29,3719,10
2015,29,2909,10
2015,29,349,10
2015,29,2199,10
2015,29,3002,10
2015,29,1455,10
2015,29,1041,10
2015,29,3371,10
2015,29,781,10
2015,29,2275,10
2015,29,1062,10
2015,29,1899,10
2015,29,3859,10
2015,29,1063,10
2015,29,1277,10
2015,29,3754,10
2015,29,1037,10
2015,29,1634,10
2015,29,485,10
2015,29,760,10
2015,29,3202,10
2015,29,2004,10
2015,29,2423,10
2015,29,534,10
2015,29,320,10
2015,29,2871,10
2015,29,221,10
2015,29,3498,10
2015,29,2462,10
2015,29,3285,10
2015,29,283,10
2015,29,731,10
2015,29,2837,10
2015,29,1149,10
2015,29,754,10
2015,29,3866,10
2015,29,1781,10
2015,29,86,10
2015,29,3468,10
2015,29,3281,10
2015,29,3391,10
2015,29,1570,10
2015,29,131,10
2015,29,2936,10
2015,29,3955,10
2015,29,2170,10
2015,29,3554,10
2015,29,3703,10
2015,29,1560,10
2015,29,2520,10
2015,29,3413,10
2015,29,3539,10
2015,29,1412,10
2015,29,944,10
2015,29,3293,10
2015,29,3845,10
2015,29,243,10
2015,29,2370,10
2015,29,2995,10
2015,29,3085,10
2015,29,3753,10
2015,29,2248,10
2015,29,553,10
2015,29,1623,10
2015,28,830,11
2015,28,2489,11
2015,28,994,11
2015,28,366,11
2015,28,3465,11
2015,28,630,11
2015,28,974,11
2015,28,93,11
2015,28,1058,11
2015,28,3067,11
2015,28,2884,11
2015,28,2448,11
2015,28,637,11
2015,28,1663,11
2015,28,1732,11
2015,28,2327,11
2015,28,3576,11
2015,28,3763,11
2015,28,3720,11
2015,28,1802,11
2015,28,3618,11
2015,28,2431,11
2015,28,905,11
2015,28,2293,11
2015,28,1789,11
2015,28,2332,11
2015,28,3731,11
2015,28,3333,11
2015,28,3515,11
2015,28,1456,11
2015,28,590,11
2015,28,946,11
2015,28,3313,11
2015,28,3056,11
2015,28,2750,11
2015,28,282,11
2015,28,3981,11
2015,28,170,11
2015,28,1261,11
2015,28,69,11
2015,28,1185,11
2015,28,2386,11
2015,28,2881,11
2015,28,3913,11
2015,28,1205,11
2015,28,241,11
2015,28,306,11
2015,28,1369,11
2015,28,3987,11
2015,28,3649,11
2015,28,2889,11
2015,28,327,11
2015,28,1981,11
2015,28,1379,11
2015,28,3407,11
2015,28,2898,11
2015,28,2519,11
2015,28,3005,11
2015,28,3449,11
2015,28,2397,11
2015,28,1422,11
2015,28,1968,11
2015,28,2410,11
2015,28,3979,11
2015,28,3469,11
2015,28,193,11
2015,28,213,11
2015,28,1557,11
2015,28,2601,11
2015,28,2775,11
2015,28,3947,11
2015,28,2030,11
2015,28,1439,11
2015,28,1159,11
2015,28,528,11
2015,28,2296,11
2015,27,1891,12
2015,27,347,12
2015,27,661,12
2015,27,459,12
2015,27,501,12
2015,27,1621,12
2015,27,1328,12
2015,27,1815,12
2015,27,771,12
2015,27,2019,12
2015,27,648,12
2015,27,3252,12
2015,27,3095,12
2015,27,1081,12
2015,27,3907,12
2015,27,3197,12
2015,27,2286,12
2015,27,1757,12
2015,27,716,12
2015,27,3035,12
2015,27,3733,12
2015,27,2430,12
2015,27,392,12
2015,27,413,12
2015,27,3377,12
2015,27,3814,12
2015,27,3865,12
2015,27,1166,12
2015,27,918,12
2015,27,2495,12
2015,27,1124,12
2015,27,395,12
2015,27,2441,12
2015,27,2152,12
2015,27,649,12
2015,27,706,12
2015,27,1879,12
2015,27,3218,12
2015,27,2694,12
2015,27,3677,12
2015,27,3786,12
2015,27,1747,12
2015,27,3447,12
2015,27,1657,12
2015,27,3364,12
2015,27,1198,12
2015,27,204,12
2015,27,2453,12
2015,27,2497,12
2015,27,1619,12
2015,27,2468,12
2015,27,250,12
2015,27,869,12
2015,27,746,12
2015,27,3196,12
2015,27,3001,12
2015,27,1936,12
2015,27,2828,12
2015,27,190,12
2015,27,360,12
2015,27,3003,12
2015,27,794,12
2015,27,729,12
2015,27,761,12
2015,27,2318,12
2015,27,3436,12
2015,27,1987,12
2015,27,3006,12
2015,27,1719,12
2015,27,286,12
2015,27,1513,12
2015,27,499,12
2015,27,3864,12
2015,27,2180,12
2015,27,3316,12
2015,27,1405,12
2015,27,1004,12
2015,27,2065,12
2015,27,3417,12
2015,27,259,12
2015,27,3700,12
2015,27,292,12
2015,27,1872,12
2015,27,1070,12
2015,27,641,12
2015,27,3738,12
2015,27,650,12
2015,27,480,12
2015,27,2812,12
2015,27,2062,12
2015,27,1284,12
2015,27,1059,12
2015,27,2908,12
2015,27,233,12
2015,27,3689,12
2015,27,959,12
2015,27,236,12
2015,27,1480,12
2015,27,3047,12
2015,27,819,12
2015,27,2442,12
2015,27,1319,12
2015,27,2738,12
2015,27,2624,12
2015,27,1194,12
2015,27,2758,12
2015,27,1223,12
2015,27,2580,12
2015,27,2135,12
2015,27,747,12
2015,27,1265,12
2015,27,3994,12
2015,27,3264,12
2015,27,1453,12
2015,27,2289,12
2015,27,2464,12
2015,27,222,12
2015,27,725,12
2015,27,3854,12
2015,27,3341,12
2015,26,1505,13
2015,26,3761,13
2015,26,624,13
2015,26,2409,13
2015,26,3328,13
2015,26,333,13
2015,26,2949,13
2015,26,3572,13
2015,26,610,13
2015,26,1974,13
2015,26,1817,13
2015,26,3540,13
2015,26,3198,13
2015,26,457,13
2015,26,1603,13
2015,26,2610,13
2015,26,3466,13
2015,26,2241,13
2015,26,132,13
2015,26,152,13
2015,26,2978,13
2015,26,2840,13
2015,26,3243,13
2015,26,2128,13
2015,26,1690,13
2015,26,2541,13
2015,26,621,13
2015,26,271,13
2015,26,632,13
2015,26,194,13
2015,26,2847,13
2015,26,2466,13
2015,26,3195,13
2015,26,2669,13
2015,26,1804,13
2015,26,2623,13
2015,26,903,13
2015,26,3631,13
2015,26,338,13
2015,26,340,13
2015,26,3415,13
2015,26,1834,13
2015,26,3236,13
2015,26,1594,13
2015,26,1082,13
2015,26,3619,13
2015,26,2807,13
2015,26,3772,13
2015,26,730,13
2015,26,293,13
2015,26,92,13
2015,26,1600,13
2015,26,1093,13
2015,26,16,13
2015,26,2406,13
2015,26,2245,13
2015,26,2157,13
2015,26,3480,13
2015,26,3253,13
2015,26,2967,13
2015,26,988,13
2015,26,2086,13
2015,26,3616,13
2015,26,3258,13
2015,26,1342,13
2015,26,2219,13
2015,26,238,13
2015,26,183,13
2015,26,904,13
2015,26,2344,13
2015,26,662,13
2015,26,426,13
2015,26,3670,13
2015,26,359,13
2015,26,2703,13
2015,26,2357,13
2015,26,805,13
2015,26,452,13
2015,26,1850,13
2015,26,895,13
2015,26,592,13
2015,26,2492,13
2015,26,400,13
2015,26,78,13
2015,26,1585,13
2015,26,2291,13
2015,26,1089,13
2015,26,898,13
2015,26,565,13
2015,26,89,13
2015,26,804,13
2015,26,2395,13
2015,26,1174,13
2015,26,1551,13
2015,26,294,13
2015,26,2330,13
2015,26,260,13
2015,26,636,13
2015,26,3500,13
2015,26,2950,13
2015,26,509,13
2015,26,3132,13
2015,26,1562,13
2015,26,432,13
2015,26,764,13
2015,26,3160,13
2015,26,2250,13
2015,26,2368,13
2015,26,1461,13
2015,26,2875,13
2015,26,3914,13
2015,26,2205,13
2015,26,3376,13
2015,26,483,13
2015,26,1045,13
2015,26,1853,13
2015,26,184,13
2015,26,2547,13
2015,26,3057,13
2015,26,1049,13
2015,26,1280,13
2015,26,3675,13
2015,25,2043,14
2015,25,3905,14
2015,25,3824,14
2015,25,1543,14
2015,25,273,14
2015,25,1625,14
2015,25,1160,14
2015,25,2261,14
2015,25,3460,14
2015,25,3533,14
2015,25,415,14
2015,25,1990,14
2015,25,2810,14
2015,25,3718,14
2015,25,669,14
2015,25,1697,14
2015,25,1350,14
2015,25,1099,14
2015,25,1812,14
2015,25,2555,14
2015,25,3671,14
2015,25,1661,14
2015,25,2379,14
2015,25,3370,14
2015,25,1096,14
2015,25,810,14
2015,25,795,14
2015,25,3927,14
2015,25,1294,14
2015,25,494,14
2015,25,1649,14
2015,25,3924,14
2015,25,2295,14
2015,25,899,14
2015,25,921,14
2015,25,52,14
2015,25,1759,14
2015,25,1900,14
2015,25,1578,14
2015,25,3187,14
2015,25,1278,14
2015,25,1164,14
2015,25,1117,14
2015,25,835,14
2015,25,2102,14
2015,25,927,14
2015,25,1399,14
2015,25,3752,14
2015,25,3267,14
2015,25,2104,14
2015,25,1126,14
2015,25,1511,14
2015,25,1730,14
2015,25,3835,14
2015,25,3346,14
2015,25,1863,14
2015,25,2290,14
2015,25,371,14
2015,25,1601,14
2015,25,3992,14
2015,25,1140,14
2015,25,3385,14
2015,25,1616,14
2015,25,696,14
2015,25,2732,14
2015,25,3137,14
2015,25,651,14
2015,25,2718,14
2015,25,3876,14
2015,25,3887,14
2015,25,2500,14
2015,25,263,14
2015,25,268,14
2015,25,2142,14
2015,25,882,14
2015,25,2833,14
2015,25,3574,14
2015,25,3426,14
2015,25,3839,14
2015,25,3526,14
2015,25,212,14
2015,25,2700,14
2015,25,601,14
2015,25,3583,14
2015,25,106,14
2015,25,3149,14
2015,25,2764,14
2015,25,3762,14
2015,25,2724,14
2015,25,920,14
2015,25,3943,14
2015,25,1637,14
2015,25,3725,14
2015,25,647,14
2015,25,3556,14
2015,25,1556,14
2015,25,472,14
2015,25,487,14
2015,25,1349,14
2015,25,1687,14
2015,25,1973,14
2015,25,929,14
2015,25,785,14
2015,25,2957,14
2015,25,2001,14
2015,25,341,14
2015,25,1180,14
2015,25,1236,14
2015,25,3409,14
2015,25,2192,14
2015,25,3161,14
2015,25,2285,14
2015,25,1963,14
2015,25,54,14
2015,25,32,14
2015,25,3209,14
2015,25,3964,14
2015,25,2106,14
2015,25,1210,14
2015,25,1903,14
2015,25,1170,14
2015,25,1923,14
2015,25,1088,14
2015,25,1921,14
2015,25,3640,14
2015,25,665,14
2015,25,1934,14
2015,25,3387,14
2015,25,1175,14
2015,25,3785,14
2015,25,1487,14
2015,25,2626,14
2015,25,2675,14
2015,25,2301,14
2015,25,97,14
2015,25,3188,14
2015,25,3578,14
2015,25,3117,14
2015,25,1737,14
2015,25,3424,14
2015,25,505,14
2015,24,928,15
2015,24,1215,15
2015,24,19,15
2015,24,2928,15
2015,24,748,15
2015,24,2695,15
2015,24,200,15
2015,24,2432,15
2015,24,1758,15
2015,24,1961,15
2015,24,2901,15
2015,24,3452,15
2015,24,841,15
2015,24,570,15
2015,24,766,15
2015,24,1237,15
2015,24,2575,15
2015,24,1710,15
2015,24,2042,15
2015,24,873,15
2015,24,3301,15
2015,24,540,15
2015,24,2256,15
2015,24,508,15
2015,24,1671,15
2015,24,36,15
2015,24,615,15
2015,24,2787,15
2015,24,3167,15
2015,24,2232,15
2015,24,2763,15
2015,24,3074,15
2015,24,1276,15
2015,24,690,15
2015,24,2064,15
2015,24,2829,15
2015,24,698,15
2015,24,2189,15
2015,24,287,15
2015,24,2616,15
2015,24,3746,15
2015,24,173,15
2015,24,3900,15
2015,24,1593,15
2015,24,2362,15
2015,24,1576,15
2015,24,364,15
2015,24,551,15
2015,24,3352,15
2015,24,573,15
2015,24,549,15
2015,24,591,15
2015,24,3152,15
2015,24,1989,15
2015,24,1321,15
2015,24,1474,15
2015,24,745,15
2015,24,199,15
2015,24,639,15
2015,24,3511,15
2015,24,2532,15
2015,24,1686,15
2015,24,1189,15
2015,24,1283,15
2015,24,1178,15
2015,24,3455,15
2015,24,3384,15
2015,24,2751,15
2015,24,3596,15
2015,24,1389,15
2015,24,30,15
2015,24,855,15
2015,24,1273,15
2015,24,1246,15
2015,24,3022,15
2015,24,208,15
2015,24,2508,15
2015,24,1031,15
2015,24,2756,15
2015,24,1445,15
2015,24,1977,15
2015,24,3658,15
2015,24,3309,15
2015,24,3450,15
2015,24,1259,15
2015,24,2768,15
2015,24,2098,15
2015,24,3178,15
2015,24,1606,15
2015,24,1392,15
2015,24,269,15
2015,24,1962,15
2015,24,2269,15
2015,24,3877,15
2015,24,2818,15
2015,24,1416,15
2015,24,2082,15
2015,24,1103,15
2015,24,214,15
2015,24,3702,15
2015,24,3078,15
2015,24,940,15
2015,24,981,15
2015,24,2063,15
2015,24,1459,15
2015,24,2549,15
2015,24,1524,15
2015,24,3011,15
2015,24,755,15
2015,24,3632,15
2015,24,23,15
2015,24,1260,15
2015,24,274,15
2015,24,423,15
2015,24,3605,15
2015,24,3322,15
2015,24,3685,15
2015,24,3892,15
2015,24,963,15
2015,24,1519,15
2015,24,1655,15
2015,24,2514,15
2015,24,2806,15
2015,24,3693,15
2015,24,787,15
2015,24,854,15
2015,24,3496,15
2015,24,1793,15
2015,24,1975,15
2015,24,387,15
2015,24,1896,15
2015,24,1470,15
2015,24,982,15
2015,24,876,15
2015,24,3203,15
2015,24,2202,15
2015,24,96,15
2015,24,1929,15
2015,24,2210,15
2015,24,2093,15
2015,24,2446,15
2015,24,1506,15
2015,24,1792,15
2015,24,399,15
2015,24,2559,15
2015,24,3825,15
2015,24,1275,15
2015,24,2992,15
2015,24,1683,15
2015,24,3119,15
2015,24,519,15
2015,24,3037,15
2015,24,3788,15
2015,24,607,15
2015,24,3531,15
2015,24,1639,15
2015,24,2426,15
2015,24,465,15
2015,24,558,15
2015,24,1677,15
2015,24,3168,15
2015,24,1667,15
2015,24,2596,15
2015,24,135,15
2015,24,279,15
2015,24,3410,15
2015,24,3598,15
2015,24,1908,15
2015,24,125,15
2015,24,911,15
2015,24,3781,15
2015,24,1317,15
2015,24,1256,15
2015,24,1682,15
2015,24,3129,15
2015,23,3124,16
2015,23,700,16
2015,23,1565,16
2015,23,224,16
2015,23,3544,16
2015,23,1865,16
2015,23,3771,16
2015,23,2655,16
2015,23,2,16
2015,23,2912,16
2015,23,1633,16
2015,23,2665,16
2015,23,2722,16
2015,23,3838,16
2015,23,87,16
2015,23,1090,16
2015,23,3637,16
2015,23,2552,16
2015,23,1620,16
2015,23,1281,16
2015,23,1485,16
2015,23,3101,16
2015,23,1893,16
2015,23,1382,16
2015,23,1434,16
2015,23,3340,16
2015,23,1791,16
2015,23,2021,16
2015,23,406,16
2015,23,3935,16
2015,23,3774,16
2015,23,3305,16
2015,23,3953,16
2015,23,1818,16
2015,23,488,16
2015,23,930,16
2015,23,98,16
2015,23,2842,16
2015,23,3938,16
2015,23,3712,16
2015,23,2668,16
2015,23,13,16
2015,23,2070,16
2015,23,2075,16
2015,23,1706,16
2015,23,2132,16
2015,23,3542,16
2015,23,3793,16
2015,23,275,16
2015,23,373,16
2015,23,3042,16
2015,23,3847,16
2015,23,2073,16
2015,23,3071,16
2015,23,1536,16
2015,23,467,16
2015,23,1873,16
2015,23,2162,16
2015,23,232,16
2015,23,2827,16
2015,23,563,16
2015,23,3142,16
2015,23,312,16
2015,23,3348,16
2015,23,806,16
2015,23,3017,16
2015,23,3923,16
2015,23,1883,16
2015,23,3421,16
2015,23,860,16
2015,23,733,16
2015,23,852,16
2015,23,2869,16
2015,23,2859,16
2015,23,2354,16
2015,23,266,16
2015,23,2054,16
2015,23,124,16
2015,23,1334,16
2015,23,33,16
2015,23,1507,16
2015,23,1368,16
2015,23,3456,16
2015,23,1951,16
2015,23,3559,16
2015,23,1612,16
2015,23,3610,16
2015,23,2681,16
2015,23,2652,16
2015,23,2853,16
2015,23,932,16
2015,23,1057,16
2015,23,2560,16
2015,23,455,16
2015,23,318,16
2015,23,2961,16
2015,23,1243,16
2015,23,3548,16
2015,23,3613,16
2015,23,3505,16
2015,23,2545,16
2015,23,3765,16
2015,23,2243,16
2015,23,2216,16
2015,23,1482,16
2015,23,1628,16
2015,23,2504,16
2015,23,1772,16
2015,23,3599,16
2015,23,396,16
2015,23,3965,16
2015,23,3321,16
2015,23,1688,16
2015,23,3903,16
2015,23,2068,16
2015,23,3084,16
2015,23,3383,16
2015,23,1685,16
2015,23,504,16
2015,23,1680,16
2015,23,674,16
2015,23,1725,16
2015,23,362,16
2015,23,344,16
2015,23,2476,16
2015,23,3219,16
2015,23,2562,16
2015,23,3495,16
2015,23,1692,16
2015,23,2316,16
2015,23,3102,16
2015,23,3086,16
2015,23,3692,16
2015,23,412,16
2015,23,182,16
2015,23,2018,16
2015,23,1665,16
2015,23,2946,16
2015,23,3143,16
2015,23,2465,16
2015,23,3491,16
2015,23,506,16
2015,23,163,16
2015,23,579,16
2015,23,2848,16
2015,23,466,16
2015,23,635,16
2015,23,3260,16
2015,23,325,16
2015,23,3249,16
2015,23,3507,16
2015,23,2715,16
2015,23,3240,16
2015,23,611,16
2015,23,858,16
2015,23,1555,16
2015,23,3832,16
2015,23,217,16
2015,23,2513,16
2015,23,2310,16
2015,23,2179,16
2015,23,3514,16
2015,23,3358,16
2015,23,3846,16
2015,23,1073,16
2015,23,1229,16
2015,23,2194,16
2015,23,2723,16
2015,23,1385,16
2015,23,2487,16
2015,23,2778,16
2015,23,1095,16
2015,23,968,16
2015,23,1826,16
2015,23,2169,16
2015,23,3639,16
2015,23,1472,16
2015,23,3586,16
2015,23,1017,16
2015,23,3406,16
2015,23,992,16
2015,23,3323,16
2015,23,478,16
2015,23,3857,16
2015,23,1849,16
2015,23,2515,16
2015,23,3329,16
2015,23,354,16
2015,23,2880,16
2015,22,594,17
2015,22,2599,17
2015,22,2888,17
2015,22,2201,17
2015,22,3121,17
2015,22,100,17
2015,22,159,17
2015,22,126,17
2015,22,2679,17
2015,22,53,17
2015,22,3013,17
2015,22,1373,17
2015,22,1077,17
2015,22,1384,17
2015,22,153,17
2015,22,2496,17
2015,22,2593,17
2015,22,3523,17
2015,22,127,17
2015,22,3585,17
2015,22,1360,17
2015,22,2863,17
2015,22,737,17
2015,22,456,17
2015,22,3244,17
2015,22,2039,17
2015,22,935,17
2015,22,936,17
2015,22,676,17
2015,22,1700,17
2015,22,1003,17
2015,22,2835,17
2015,22,2341,17
2015,22,3922,17
2015,22,1086,17
2015,22,1000,17
2015,22,2173,17
2015,22,433,17
2015,22,2470,17
2015,22,334,17
2015,22,3486,17
2015,22,2322,17
2015,22,326,17
2015,22,3904,17
2015,22,3445,17
2015,22,836,17
2015,22,2968,17
2015,22,3254,17
2015,22,1503,17
2015,22,3373,17
2015,22,3673,17
2015,22,3141,17
2015,22,442,17
2015,22,265,17
2015,22,2083,17
2015,22,1913,17
2015,22,1930,17
2015,22,215,17
2015,22,753,17
2015,22,844,17
2015,22,3477,17
2015,22,3362,17
2015,22,3310,17
2015,22,694,17
2015,22,3248,17
2015,22,1866,17
2015,22,2735,17
2015,22,3034,17
2015,22,2038,17
2015,22,2526,17
2015,22,3798,17
2015,22,3869,17
2015,22,1734,17
2015,22,3379,17
2015,22,1187,17
2015,22,1544,17
2015,22,2153,17
2015,22,3216,17
2015,22,2415,17
2015,22,3642,17
2015,22,3337,17
2015,22,826,17
2015,22,2367,17
2015,22,1466,17
2015,22,134,17
2015,22,1393,17
2015,22,1052,17
2015,22,1083,17
2015,22,492,17
2015,22,3416,17
2015,22,3476,17
2015,22,512,17
2015,22,2587,17
2015,22,2271,17
2015,22,1881,17
2015,22,1599,17
2015,22,1084,17
2015,22,1917,17
2015,22,1746,17
2015,22,2821,17
2015,22,817,17
2015,22,171,17
2015,22,525,17
2015,22,3997,17
2015,22,310,17
2015,22,3690,17
2015,22,3133,17
2015,22,3263,17
2015,22,1905,17
2015,22,1150,17
2015,22,1177,17
2015,22,2058,17
2015,22,1250,17
2015,22,1809,17
2015,22,46,17
2015,22,3942,17
2015,22,1200,17
2015,22,2673,17
2015,22,464,17
2015,22,2726,17
2015,22,3363,17
2015,22,2105,17
2015,22,31,17
2015,22,1156,17
2015,22,1295,17
2015,22,2887,17
2015,22,42,17
2015,22,1420,17
2015,22,1980,17
2015,22,3482,17
2015,22,3226,17
2015,22,146,17
2015,22,1410,17
2015,22,3114,17
2015,22,109,17
2015,22,2932,17
2015,22,1814,17
2015,22,63,17
2015,22,129,17
2015,22,1755,17
2015,22,2836,17
2015,22,774,17
2015,22,1586,17
2015,22,3921,17
2015,22,3148,17
2015,22,381,17
2015,22,1239,17
2015,22,1363,17
2015,22,7,17
2015,22,3097,17
2015,22,462,17
2015,22,1699,17
2015,22,867,17
2015,22,2906,17
2015,22,3276,17
2015,22,2233,17
2015,22,2022,17
2015,22,2182,17
2015,22,1409,17
2015,22,2380,17
2015,22,2122,17
2015,22,3441,17
2015,22,3874,17
2015,22,39,17
2015,22,409,17
2015,22,244,17
2015,22,3278,17
2015,22,2989,17
2015,22,943,17
2015,22,3273,17
2015,22,1403,17
2015,22,3831,17
2015,22,3147,17
2015,22,5,17
2015,22,1097,17
2015,22,2712,17
2015,22,80,17
2015,22,336,17
2015,22,3706,17
2015,22,1039,17
2015,22,3190,17
2015,22,3247,17
2015,22,2635,17
2015,22,143,17
2015,21,1337,18
2015,21,3841,18
2015,21,3911,18
2015,21,3940,18
2015,21,2375,18
2015,21,1833,18
2015,21,3317,18
2015,21,908,18
2015,21,3428,18
2015,21,3487,18
2015,21,2402,18
2015,21,1182,18
2015,21,1696,18
2015,21,2667,18
2015,21,2710,18
2015,21,999,18
2015,21,1598,18
2015,21,3444,18
2015,21,2512,18
2015,21,1805,18
2015,21,1969,18
2015,21,1666,18
2015,21,989,18
2015,21,1648,18
2015,21,3052,18
2015,21,2215,18
2015,21,2981,18
2015,21,1656,18
2015,21,1092,18
2015,21,1654,18
2015,21,198,18
2015,21,925,18
2015,21,969,18
2015,21,3004,18
2015,21,2612,18
2015,21,2328,18
2015,21,3228,18
2015,21,3485,18
2015,21,772,18
2015,21,2683,18
2015,21,902,18
2015,21,2099,18
2015,21,502,18
2015,21,3801,18
2015,21,3534,18
2015,21,3898,18
2015,21,656,18
2015,21,537,18
2015,21,2079,18
2015,21,0,18
2015,21,8,18
2015,21,2174,18
2015,21,1569,18
2015,21,3809,18
2015,21,2747,18
2015,21,1007,18
2015,21,207,18
2015,21,2832,18
2015,21,3122,18
2015,21,2516,18
2015,21,2556,18
2015,21,2630,18
2015,21,3724,18
2015,21,1071,18
2015,21,2463,18
2015,21,353,18
2015,21,3308,18
2015,21,1436,18
2015,21,3023,18
2015,21,3304,18
2015,21,91,18
2015,21,1114,18
2015,21,2390,18
2015,21,2454,18
2015,21,1695,18
2015,21,2225,18
2015,21,473,18
2015,21,3792,18
2015,21,3479,18
2015,21,3241,18
2015,21,3861,18
2015,21,2230,18
2015,21,2176,18
2015,21,1335,18
2015,21,769,18
2015,21,1425,18
2015,21,2843,18
2015,21,1887,18
2015,21,3312,18
2015,21,2412,18
2015,21,240,18
2015,21,1972,18
2015,21,2444,18
2015,21,1871,18
2015,21,3443,18
2015,21,1366,18
2015,21,1852,18
2015,21,623,18
2015,21,1148,18
2015,21,285,18
2015,21,1376,18
2015,21,557,18
2015,21,801,18
2015,21,1509,18
2015,21,1036,18
2015,21,1251,18
2015,21,973,18
2015,21,1712,18
2015,21,2659,18
2015,21,3884,18
2015,21,3461,18
2015,21,3464,18
2015,21,1499,18
2015,21,1021,18
2015,21,3615,18
2015,21,1590,18
2015,21,481,18
2015,21,2308,18
2015,21,2922,18
2015,21,2348,18
2015,21,680,18
2015,21,72,18
2015,21,107,18
2015,21,2363,18
2015,21,2904,18
2015,21,1061,18
2015,21,3082,18
2015,21,1460,18
2015,21,3014,18
2015,21,1838,18
2015,21,1574,18
2015,21,3251,18
2015,21,3418,18
2015,21,1047,18
2015,21,1258,18
2015,21,3575,18
2015,21,3744,18
2015,21,111,18
2015,21,2757,18
2015,21,1401,18
2015,21,3795,18
2015,21,2590,18
2015,21,422,18
2015,21,1924,18
2015,21,2811,18
2015,21,1311,18
2015,21,2698,18
2015,21,1756,18
2015,21,3386,18
2015,21,1377,18
2015,21,3353,18
2015,21,3608,18
2015,21,2830,18
2015,21,756,18
2015,21,2597,18
2015,21,2920,18
2015,21,2741,18
2015,21,530,18
2015,21,1364,18
2015,21,2077,18
2015,21,1808,18
2015,21,2931,18
2015,21,2459,18
2015,21,3191,18
2015,21,2214,18
2015,21,2185,18
2015,21,3916,18
2015,21,2385,18
2015,21,1548,18
2015,21,2399,18
2015,21,619,18
2015,20,2817,19
2015,20,691,19
2015,20,3205,19
2015,20,1647,19
2015,20,1018,19
2015,20,3601,19
2015,20,67,19
2015,20,2839,19
2015,20,3662,19
2015,20,3192,19
2015,20,2326,19
